"stock","b0","f0","catch0","msy","mean_r","SciName","CommName","Spcat","Country","Price","boa"
"AFSC-WPOLLAI-1976-2008-MELNYCHUK",0.857557053,0.0983674496049974,2519,29861.6453208884,0.157995323754465,"Theragra chalcogramma","Walleye pollock","Cods, hakes, haddocks","USA",1000,0.477832709
"AFSC-YSOLEBSAI-1959-2008-MELNYCHUK",2,0.148554508937197,121029,407355.52513982,0.458542754451916,"Limanda aspera","Yellowfin sole","Flounders, halibuts, soles","USA",1000,0.556295177
"ASMFC-ATLCROAKMATLC-1973-2002-STANTON",1.422565392,0.328345440565026,16311,34920.2511618813,0.325920585603976,"Micropogonias undulatus","Atlantic croaker","Miscellaneous coastal fishes","USA",1000,0.270055563
"CSIRO-BIGHTREDSE-1958-2007-FULTON",0.982892499,1.96298086456368,1023.91,530.688525872982,0.280758578285616,"Centroberyx gerrardi","Bight redfish","Miscellaneous coastal fishes","Australia",1000,0.270055563
"CSIRO-SWHITSE-1945-2007-FULTON",0.663255272,1.87430572555701,1523.548,1225.56118764271,0.166762282080399,"Sillago flindersi","School whiting","Cods, hakes, haddocks","Australia",1000,0.477832709
"CSIRO-TIGERFLATSE-1913-2006-FULTON",2,0.580417270415588,3199.2,2755.94831775881,0.122160576882492,"Neoplatycephalus richardsoni","Tiger flathead","Miscellaneous coastal fishes","Australia",1000,0.270055563
"DFO-PAC-PCODHS-1956-2005-COLLIE",1.083512019,0.0418740738107383,400,8816.19208564367,0.52368964877241,"Gadus macrocephalus","Pacific cod","Cods, hakes, haddocks","Canada",1000,0.477832709
"DFO-PAC-PCODWCVANI-1956-2002-COLLIE",0.668102808,0.313215907742278,339,1619.99095621616,0.128684868029468,"Gadus macrocephalus","Pacific cod","Cods, hakes, haddocks","Canada",1000,0.477832709
"ICCAT-ALBANATL-1929-2005-WORM",0.812874251,32.2924911023741,36198.3839,1379,0.136366825619807,"Thunnus alalunga","Albacore tuna","Tunas, bonitos, billfishes","Multinational",1000,0.455550469
"ICCAT-ATBTUNAEATL-1969-2007-WORM",0.335605634,90.274815013821,60714.66,2004,0.135173226139276,"Thunnus thynnus","Atlantic bluefin tuna","Tunas, bonitos, billfishes","Multinational",1000,0.455550469
"ICCAT-BIGEYEATL-1950-2005-JENSEN",0.897742364,29.4196936415959,71020,2689,0.257894447927678,"Thunnus obesus","Bigeye tuna","Tunas, bonitos, billfishes","Multinational",1000,0.455550469
"ICCAT-SKJEATL-1950-2006-JENSEN",1.707850161,65.7222490593221,115723.31,1031,0.47222515374345,"Katsuwonus pelamis","Skipjack tuna","Tunas, bonitos, billfishes","Multinational",1000,0.455550469
"ICCAT-SKJWATL-1952-2006-JENSEN",1.671375185,7.29375929733627,26453.62,2170,0.521144636406092,"Katsuwonus pelamis","Skipjack tuna","Tunas, bonitos, billfishes","Multinational",1000,0.455550469
"ICCAT-SWORDMED-1968-2006-JENSEN",0.963341858,58.7425396466284,14600,258,0.305042080554485,"Xiphias gladius","Swordfish","Tunas, bonitos, billfishes","Multinational",1000,0.455550469
"ICCAT-SWORDNATL-1978-2007-JENSEN",0.989979746,26.087667682711,12784,495,0.293248242054587,"Xiphias gladius","Swordfish","Tunas, bonitos, billfishes","Multinational",1000,0.455550469
"ICCAT-SWORDSATL-1970-2005-JENSEN",1.539515956,12.879454040553,12690,640,0.551193396074826,"Xiphias gladius","Swordfish","Tunas, bonitos, billfishes","Multinational",1000,0.455550469
"ICCAT-YFINATL-1970-2006-JENSEN",1.068568757,305.263815022224,108623.06,333,0.467590022107256,"Thunnus albacares","Yellowfin tuna","Tunas, bonitos, billfishes","Multinational",1000,0.455550469
"INIDEP-ARGHAKENARG-1985-2007-Parma",0.189223478,408.752183983507,50816,657,0.21518433358841,"Merluccius hubbsi","Argentine hake","Cods, hakes, haddocks","Argentina",1000,0.477832709
"INIDEP-ARGHAKESARG-1985-2008-Parma",0.39745333,421.925219738918,212638,1268,0.200107763466244,"Merluccius hubbsi","Argentine hake","Cods, hakes, haddocks","Argentina",1000,0.477832709
"INIDEP-PATGRENADIERSARG-1983-2006-Parma",2,211.383008356546,151773,359,0.418652362530153,"Macruronus magellanicus","Patagonian grenadier","Cods, hakes, haddocks","Argentina",1000,0.477832709
"IOTC-BIGEYEIO-1957-2006-JENSEN",1.228571429,793.757649661908,129700,133,0.527511900390809,"Thunnus obesus","Bigeye tuna","Tunas, bonitos, billfishes","Multinational",1000,0.455550469
"MARAM-CHAKESA-1917-2008-DEDECKER",2,4.444719786504,23317,2623,0.496726207988084,"Merluccius capensis","Shallow-water cape hake","Cods, hakes, haddocks","South Africa",1000,0.477832709
"MARAM-DEEPCHAKESA-1917-2008-DEDECKER",0.826080062,842.509765694502,107181,154,0.231458544229142,"Merluccius paradoxus","Deep-water cape hake","Cods, hakes, haddocks","South Africa",1000,0.477832709
"NAFO-SC-YELL3LNO-1960-2009-BAUM",1.628159826,3.58963569717218,4623,791,0.219061193573042,"Limanda ferruginea","Yellowtail Flounder","Flounders, halibuts, soles","Multinational",1000,0.556295177
"NEFSC-AMPL5YZ-1960-2008-OBRIEN",0.703997662,0.989616212674297,1226.17,1760,0.183583265262193,"Hippoglossoides platessoides","American Plaice","Flounders, halibuts, soles","USA",1000,0.556295177
"NEFSC-BSBASSMATLC-1968-2007-SHEPHERD",1,1.64098073555166,2811,1713,0.295595229847069,"Centropristis striata","Black sea bass","Miscellaneous coastal fishes","USA",1000,0.270055563
"NEFSC-HAD5Y-1956-2008-BAUM",0.990847458,3.53103921231585,1368,391,0.130999967927059,"Melanogrammus aeglefinus","Haddock","Cods, hakes, haddocks","USA",1000,0.477832709
"NEFSC-HADGB-1930-2008-BAUM",1.988852731,5.23958790394226,15454,1483,0.212812480071907,"Melanogrammus aeglefinus","Haddock","Cods, hakes, haddocks","USA",1000,0.477832709
"NEFSC-SFLOUNMATLC-1940-2007-BAUM",0.721826414,0.566683172235633,10368,25346.7278543988,0.158627570762583,"Paralichthys dentatus","Summer flounder","Flounders, halibuts, soles","USA",1000,0.556295177
"NEFSC-WEAKFISHATLC-1981-2008-STANTON",0.130661165,1.69660962379231,899,4055.37705339831,0.0854283918434581,"Cynoscion regalis","Weakfish","Miscellaneous coastal fishes","USA",1000,0.270055563
"NEFSC-WHAKEGBGOM-1963-2007-SOSEBEE",0.351865009,2.8813718371839,2207.16,2177,0.139870725345241,"Urophycis tenuis","White hake","Cods, hakes, haddocks","USA",1000,0.477832709
"NEFSC-WINFLOUN5Z-1982-2007-HENDRICKSON",0.2798125,2.24581589602356,990.37,1576,0.130538462038495,"Pseudopleuronectes americanus","Winter Flounder","Flounders, halibuts, soles","USA",1000,0.556295177
"NEFSC-WITFLOUN5Y-1982-2008-WIGLEY",0.299991264,3.57957261478974,1171.56,1091,0.129526056820796,"Glyptocephalus cynoglossus","Witch Flounder","Flounders, halibuts, soles","USA",1000,0.556295177
"NIWA-AUSSALMONNZ-1975-2006-JENSEN",1.64485345,0.894171667751656,2240,1523,0.296858733471875,"Arripis trutta","Australian salmon","Miscellaneous coastal fishes","New Zealand",1000,0.270055563
"NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH",2,0.544104204753199,2381,2188,0.485009560971553,"Reinhardtius stomias","Arrowtooth flounder","Flounders, halibuts, soles","USA",1000,0.556295177
"NWFSC-ESOLEPCOAST-1876-2007-BRANCH",2,0.297133406835722,1078,1814,0.399991654850892,"Parophrys vetulus","English sole","Flounders, halibuts, soles","USA",1000,0.556295177
"NWFSC-KELPGREENLINGORECOAST-1979-2005-STANTON",1.383837398,0.0145461808000029,51.7732,2572,0.319129582546924,"Hexagrammos decagrammus","Kelp greenling","Miscellaneous coastal fishes","USA",1000,0.270055563
"NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH",1.764729627,1.670665061684,899.223,305,0.249346018828917,"Raja rhina","Longnose skate","Sharks, rays, chimaeras","USA",1000,0.177693885
"NWFSC-PHAKEPCOAST-1966-2008-BRANCH",1.569117647,90.0453255269694,276084,1954,0.455079156881485,"Merluccius productus","Pacific hake","Cods, hakes, haddocks","USA",1000,0.477832709
"NWFSC-PSOLENPCOAST-1910-2005-STANTON",1.742287434,1.48638982255276,1838.7,710,0.473160639962711,"Eopsetta jordani","Petrale sole","Flounders, halibuts, soles","USA",1000,0.556295177
"NZMFishMIDDEPTHSWG-SBWHITACIR-1979-2006-JENSEN",1.15430662,20.8032816576201,19763,823,0.220033408639521,"Micromesistius australis","Southern blue whiting","Cods, hakes, haddocks","New Zealand",1000,0.477832709
"NZMFishMIDDEPTHSWG-SOUTHHAKECR-1975-2006-JENSEN",1.768395579,0.244621919016546,600,1387,0.573531242001847,"Merluccius australis","Southern hake","Cods, hakes, haddocks","New Zealand",1000,0.477832709
"NZMFishMIDDEPTHSWG-SOUTHHAKESA-1975-2007-JENSEN",2,0.550711335474989,2400,2179,0.623534985938923,"Merluccius australis","Southern hake","Cods, hakes, haddocks","New Zealand",1000,0.477832709
"RIDEM-TAUTOGRI-1959-2007-COLLIE",0.792872599,0.155916351297264,202.987,1642,0.13321145441425,"Tautoga onitis","Tautog","Miscellaneous coastal fishes","USA",1000,0.270055563
"SEFSC-GAGGM-1963-2004-JENSEN",0.996813389,4.5481919486306,4633.44,1022,0.126077177702586,"Mycteroperca microlepis","Gag","Miscellaneous coastal fishes","USA",1000,0.270055563
"SEFSC-RPORGYSATLC-1972-2004-JENSEN",0.610676077,0.0960279557645779,76,1296,0.139701037664815,"Pagrus pagrus","Red porgy","Miscellaneous coastal fishes","USA",1000,0.270055563
"SEFSC-SNOWGROUPSATLC-1961-2002-STANTON",0.316727126,0.875279532079617,120.87,436,0.108801381728095,"Epinephelus niveatus","Snowy grouper","Miscellaneous coastal fishes","USA",1000,0.270055563
"SEFSC-VSNAPSATLC-1946-2008-STANTON",0.898787879,0.205997828109143,460.6490973,2488,0.318603509503803,"Rhomboplites aurorubens","Vermilion snapper","Miscellaneous coastal fishes","USA",1000,0.270055563
"SFI-WPOLLNSO-1985-1994-JENSEN",1.3075,1655.00297639707,1967000,909,0.463041063174033,"Theragra chalcogramma","Walleye pollock","Cods, hakes, haddocks","Russia",1000,0.477832709
"SPC-ALBASPAC-1959-2006-JENSEN",2,11.9235294117647,54323.6,2278,0.479125531251436,"Thunnus alalunga","Albacore tuna","Tunas, bonitos, billfishes","Multinational",1000,0.455550469
"SPC-BIGEYEWPO-1952-2006-JENSEN",1.205929487,38.6424999589083,107413.3,2305,0.587673840148011,"Thunnus obesus","Bigeye tuna","Tunas, bonitos, billfishes","Multinational",1000,0.455550469
"SPC-SKJCWPAC-1972-2006-JENSEN",2,111648.25,1339779,6,0.536108864470869,"Katsuwonus pelamis","Skipjack tuna","Tunas, bonitos, billfishes","Multinational",1000,0.455550469
"SPC-STMARLINSWPO-1950-2003-JENSEN",0.752809917,2.34015447844501,2010.09,1141,0.149729174043186,"#N/A","#N/A","Tunas, bonitos, billfishes","Multinational",1000,0.455550469
"SPC-YFINCWPAC-1952-2005-JENSEN",1.289456011,183.627831763819,413417.9,1746,0.482626212800532,"Thunnus albacares","Yellowfin tuna","Tunas, bonitos, billfishes","Multinational",1000,0.455550469
"SWFSC-DSOLEPCOAST-1910-2005-STANTON",1.524552144,7.43939528495788,7145.3,630,0.40280239996169,"Microstomus pacificus","Dover sole","Flounders, halibuts, soles","USA",1000,0.556295177
"SWFSC-STFLOUNNPCOAST-1970-2005-STANTON",1.239896373,0.0326373453066298,104,2570,0.32221626106117,"Platichthys stellatus","Starry flounder","Flounders, halibuts, soles","USA",1000,0.556295177
"SWFSC-STFLOUNSPCOAST-1970-2005-STANTON",1.58993576,0.0166754965620195,46,1735,0.382802431596682,"Platichthys stellatus","Starry flounder","Flounders, halibuts, soles","USA",1000,0.556295177
"AFSC-DSOLEGA-1978-2010-STANTON",0.339575169,1.07933262193687,539,1470.610072556,0.182407838325767,"Microstomus pacificus","Dover sole","Flounders, halibuts, soles","USA",1000,0.556295177
"AFWG-GOLDREDNEAR-1986-2006-MINTO",0.26250281,2.32073090658508,7690,12623.1457584858,0.176035717399078,"Sebastes norvegicus","Golden Redfish","Miscellaneous coastal fishes","Multinational",1000,0.270055563
"DFO-HAD4X5Y-1960-2003-PREFONTAINE",0.521980313,0.495624527134222,5159,19941.5363319391,0.124024087621616,"Melanogrammus aeglefinus","Haddock","Cods, hakes, haddocks","#N/A",1000,0.477832709
"DFO-HAD5Zejm-1968-2003-PREFONTAINE",0.606878819,2.30519956340408,7462,5333.89836115737,0.145446561015039,"Melanogrammus aeglefinus","Haddock","Cods, hakes, haddocks","Canada",1000,0.477832709
"DFO-POLL4VWX5Zc-1974-2007-PREFONTAINE",0.466237449,0.551033618183366,2474,9629.73743426289,0.170732103848072,"Pollachius virens","Pollock","Cods, hakes, haddocks","#N/A",1000,0.477832709
"IMARM-SFMAKONWPAC-1990-2003-FAUCONNET",0.570631953,2.59863819960122,754,508.474807964461,0.435730925411045,"Isurus oxyrinchus","Shortfin mako","Sharks, rays, chimaeras","Multinational",1000,0.177693885
"INIDEP-SBWHITARGS-1985-2007-Parma",0.606572732,0.742915973332692,39522,87703.3807398277,0.197541703465434,"Micromesistius australis","Southern blue whiting","Cods, hakes, haddocks","Argentina",1000,0.477832709
"IPHC-PHALNPAC-1988-2009-Parma",0.568925917,1.93086760813125,45559.48,41473.4862335235,0.345914105255116,"Hippoglossus stenolepis","Pacific halibut","Flounders, halibuts, soles","Multinational",1000,0.556295177
"NAFO-SC-REDFISHSPP3M-1989-2006-PREFONTAINE",0.192352312,3.897776100778,4121,5496.52636401306,0.131603080193544,"Redfish species","Redfish species","Miscellaneous coastal fishes","#N/A",1000,0.270055563
"NEFSC-SDOGATLC-1962-2006-SOSEBEE",0.348192121,1.03313305469334,7774.82,21613.0046440971,0.21114756620252,"Squalus acanthias","Spiny dogfish","Sharks, rays, chimaeras","USA",1000,0.177693885
"NEFSC-WINFLOUND5Y-1982-2008-NITSCHKE",0.361941499,0.92053098144155,303.01,909.452813801623,0.141107908905761,"Pseudopleuronectes americanus","Winter Flounder","Flounders, halibuts, soles","USA",1000,0.556295177
"SEFSC-BHEADSHARATL-1950-2005-FAUCONNET",0.827505571,0.628843107096515,157.434,302.541738941077,0.353473679378837,"Sphyrna tiburo","Bonnethead shark","Sharks, rays, chimaeras","USA",1000,0.177693885
"SEFSC-BTIPSHARATL-1981-2004-FAUCONNET",0.378094834,1.32642696800247,17.7,35.2930490537598,0.188086588527171,"Carcharhinus limbatus","Blacktip shark","Sharks, rays, chimaeras","USA",1000,0.177693885
"SEFSC-BTIPSHARGM-1981-2004-FAUCONNET",0.459581408,1.74738470251854,126.3,157.272347717039,0.182314853311846,"Carcharhinus limbatus","Blacktip shark","Sharks, rays, chimaeras","USA",1000,0.177693885
"SEFSC-KMACKSATLC-1981-2001-JENSEN",0.774350744,1.0964661509219,2746.05,3234.26418478746,0.277422453628424,"Scomberomorus cavalla","King Mackerel","Tunas, bonitos, billfishes","USA",1000,0.455550469
"SEFSC-RGROUPGM-1986-2005-JENSEN",1.209367648,0.641120750671018,3709.72,4784.57042363152,0.410754465428306,"Epinephelus morio","Red grouper","Miscellaneous coastal fishes","USA",1000,0.270055563
"SEFSC-SBARSHARATL-1975-2004-FAUCONNET",0.306618371,11.3153130846248,50.1,14.4401923699264,0.021214325822401,"Carcharhinus plumbeus","Sandbar shark","Sharks, rays, chimaeras","USA",1000,0.177693885
"SEFSC-SNOSESHARATL-1950-2005-FAUCONNET",0.795740392,1.40776151468516,534.202,476.875507856925,0.19498857120174,"Rhizoprionodon terraenovae","Atlantic sharpnose shark","Sharks, rays, chimaeras","USA",1000,0.177693885
"SEFSC-VSNAPGM-1981-2004-JENSEN",1.45245003,0.167355903915472,1332.63,5482.35744952903,1.0953929979119,"Rhomboplites aurorubens","Vermilion snapper","Miscellaneous coastal fishes","USA",1000,0.270055563
"VNIRO-WPOLLWBS-1994-2004-JENSEN",0.884816826,0.880289227896464,380000,487870.812261352,0.436876872361133,"Theragra chalcogramma","Walleye pollock","Cods, hakes, haddocks","Russia",1000,0.477832709
"WGHMM-HAKESOTH-1982-2007-JENNINGS",0.765935475,1.23511152114855,10188,10769.3769573965,0.20622766491925,"Merluccius merluccius","Hake","Cods, hakes, haddocks","Multinational",1000,0.477832709
"WGNSSK-HADROCK-1990-2007-JENNINGS",0.778281702,0.797328639297031,2759,4446.08249614956,0.355389603388799,"Melanogrammus aeglefinus","Haddock","Cods, hakes, haddocks","Multinational",1000,0.477832709
"WGNSSK-PLAIC7d-1979-2006-MINTO",0.470018493,1.60500122142555,3146,4170.31063267782,0.167405584737122,"Pleuronectes platessa","European Plaice","Flounders, halibuts, soles","Multinational",1000,0.556295177
"WGNSSK-PLAICIIIa-1976-2006-MINTO",0.719906514,1.18402973084702,9405,11033.6724971193,0.199439735705741,"Pleuronectes platessa","European Plaice","Flounders, halibuts, soles","Multinational",1000,0.556295177
"WGNSSK-SOLENS-1956-2006-MINTO",0.804003345,0.661099912035304,12594,23694.0190878642,0.190444632891279,"Solea vulgaris","common European sole","Flounders, halibuts, soles","Multinational",1000,0.556295177
"WGNSSK-SOLEVIId-1981-2006-MINTO",1.500201494,0.286852753674649,4554,10582.4057535886,0.48941577392562,"Solea vulgaris","common European sole","Flounders, halibuts, soles","Multinational",1000,0.556295177
"WGSSDS-HADVIIb-k-1993-2006-JENNINGS",0.82263284,0.849734570740876,5378,7693.63303020398,0.412457881852242,"Melanogrammus aeglefinus","Haddock","Cods, hakes, haddocks","Multinational",1000,0.477832709
"17789",1.3001,0.00713257690082666,282,30410.6629107462,0.159437999100992,"Sebastes alutus","Pacific ocean perch","Miscellaneous demersal fishes","Un. Sov. Soc. Rep.",1000,NA
"17790",1.5237,0.106022347875234,627,3881.24140512772,0.164593046650208,"Sebastes alutus","Pacific ocean perch","Miscellaneous demersal fishes","Un. Sov. Soc. Rep.",1000,NA
"30",1.8504,0.280007935746053,2,3.86005982819566,0.241638264123781,"Lepidopus caudatus","Silver scabbardfish","Miscellaneous demersal fishes","Albania",1000,NA
